"1876","1877","1878","1879","1880","1881","1882","1883","1884","1885","1886","1887","1888","1889","1890","1891","1892","1893","1894","1895","1896","1897","1898","1899","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"93",0.409,0.38542,0.36503,0.39362,0.36631,0.35865,0.35052,0.356,0.34137,0.40623,0.36691,0.36701,0.38488,0.41564,0.39632,0.38883,0.34595,0.37823,0.39527,0.36269,0.33927,0.38223,0.34949,0.36858,0.41897,0.35704,0.3506,0.34878,0.37887,0.37253,0.36862,0.35792,0.38388,0.3773,0.35858,0.39015,0.37237,0.35693,0.38831,0.35749,0.37125,0.38363,0.38944,0.36283,0.39318,0.33131,0.36625,0.3387,0.33695,0.35932,0.31104,0.384,0.34978,0.35528,0.35191,0.39797,0.36928,0.34113,0.3204,0.36114,0.36138,0.339,0.37185,0.37449,0.382,0.33163,0.32972,0.35398,0.37848,0.35205,0.3276,0.33295,0.32135,0.33847,0.30794,0.35685,0.32951,0.3301,0.33844,0.33292,0.33775,0.32377,0.31511,0.31188,0.31945,0.30129,0.32812,0.34236,0.31583,0.3112,0.32479,0.29419,0.31253,0.30459,0.32687,0.30668,0.30365,0.2836,0.30582,0.28501,0.30838,0.277,0.31306,0.29435,0.25743,0.27223,0.26304,0.27437,0.25392,0.293,0.30109,0.25067,0.26348,0.2381,0.27592,0.25514,0.24252,0.27615,0.27069,0.27359,0.27322,0.26052,0.2833,0.25897,0.27017,0.24588,0.23166,0.25478,0.23781,0.24517,0.224,0.22825,0.23761,0.22052,0.24804,0.23146,0.23654,0.2365,0.23861,0.24787,0.22418
"94",0.42708,0.4043,0.37981,0.41038,0.381,0.3745,0.36493,0.37185,0.35622,0.42524,0.383,0.38195,0.40202,0.43484,0.4127,0.40595,0.36164,0.39329,0.41184,0.37771,0.35456,0.40045,0.36476,0.38666,0.43843,0.37383,0.36676,0.36418,0.39753,0.38786,0.38493,0.37365,0.40243,0.39442,0.37457,0.40783,0.39116,0.37384,0.40724,0.37447,0.38938,0.40063,0.40836,0.37919,0.4121,0.34738,0.38279,0.35591,0.35214,0.37685,0.32511,0.40325,0.36741,0.37219,0.37072,0.4183,0.38756,0.35876,0.33608,0.37848,0.38074,0.35676,0.39089,0.3933,0.40115,0.34925,0.34617,0.37339,0.39743,0.37053,0.34504,0.35037,0.33906,0.35743,0.32514,0.37721,0.34862,0.34806,0.35839,0.35185,0.3567,0.34235,0.33454,0.33062,0.3383,0.31988,0.34758,0.36244,0.33545,0.32928,0.34516,0.31226,0.3312,0.32307,0.31679,0.30837,0.30327,0.30797,0.31144,0.30091,0.33294,0.28121,0.29291,0.292,0.3227,0.27024,0.32057,0.33727,0.26881,0.30283,0.25508,0.29801,0.29846,0.28156,0.29875,0.27654,0.2687,0.25766,0.27615,0.29636,0.26661,0.31333,0.30221,0.28899,0.25141,0.28218,0.27814,0.29555,0.25531,0.26763,0.2809,0.25901,0.24988,0.24176,0.2677,0.25186,0.25888,0.26926,0.2518,0.24373,0.24659
"95",0.44458,0.42272,0.3944,0.42673,0.3955,0.39016,0.37923,0.38754,0.37097,0.44363,0.39886,0.39669,0.4188,0.45331,0.42868,0.42268,0.37721,0.40811,0.428,0.39254,0.36977,0.41826,0.37989,0.40442,0.45712,0.39041,0.38276,0.37946,0.41578,0.40296,0.40099,0.38921,0.42054,0.41122,0.39036,0.42507,0.40959,0.39055,0.42568,0.39123,0.40717,0.41728,0.42678,0.39533,0.43049,0.36339,0.39907,0.37301,0.36725,0.39414,0.3392,0.42202,0.38486,0.38891,0.3893,0.43798,0.40551,0.37626,0.35174,0.39556,0.39977,0.37439,0.40955,0.41172,0.41985,0.36678,0.36257,0.39252,0.41596,0.38878,0.36241,0.3677,0.35674,0.37623,0.34238,0.39725,0.36764,0.36594,0.37815,0.37065,0.37551,0.36087,0.35395,0.34937,0.35713,0.33855,0.36695,0.38231,0.35506,0.34739,0.36543,0.33045,0.34988,0.3416,0.33523,0.32568,0.32107,0.32646,0.33037,0.31918,0.33506,0.29816,0.31055,0.31,0.31379,0.31113,0.30773,0.31901,0.30141,0.31158,0.30522,0.29881,0.29989,0.30248,0.32507,0.29589,0.28621,0.29685,0.29479,0.30859,0.30098,0.30748,0.30073,0.30265,0.29086,0.29098,0.29123,0.30084,0.28255,0.29359,0.28193,0.28259,0.28344,0.27524,0.28328,0.27332,0.28665,0.28111,0.27241,0.28459,0.26616
"96",0.46142,0.44056,0.40875,0.44261,0.40977,0.40557,0.39335,0.40298,0.38557,0.46129,0.41441,0.41117,0.43512,0.47098,0.4442,0.43894,0.39258,0.42263,0.44369,0.40713,0.38482,0.43557,0.39482,0.42178,0.47496,0.40671,0.39853,0.39453,0.43352,0.41777,0.41673,0.40451,0.43811,0.4276,0.40589,0.4418,0.42754,0.40696,0.44353,0.40769,0.42454,0.43349,0.4446,0.41117,0.44825,0.37926,0.41504,0.38989,0.38223,0.4111,0.35327,0.44021,0.40202,0.40533,0.40753,0.45688,0.42303,0.39351,0.36732,0.41232,0.41836,0.39179,0.42772,0.42965,0.43798,0.38412,0.37882,0.41125,0.43396,0.40669,0.37963,0.38484,0.37429,0.39476,0.35958,0.41681,0.38643,0.38363,0.3976,0.38922,0.39404,0.37922,0.37323,0.36802,0.3758,0.3572,0.3861,0.40183,0.37452,0.36542,0.38547,0.34865,0.36845,0.36009,0.35366,0.34304,0.33894,0.345,0.34933,0.33754,0.35443,0.31531,0.32832,0.32813,0.33205,0.32914,0.32621,0.33801,0.31996,0.33099,0.32449,0.31808,0.31889,0.32179,0.34598,0.31468,0.3047,0.31674,0.31461,0.33,0.32192,0.32925,0.32167,0.32435,0.31166,0.31246,0.31313,0.32327,0.30446,0.31637,0.30416,0.30516,0.30647,0.29748,0.30678,0.29627,0.3114,0.30511,0.29624,0.30948,0.28993
"97",0.47752,0.45774,0.42281,0.45796,0.42374,0.42066,0.40726,0.41812,0.39997,0.47815,0.42959,0.42536,0.45092,0.48777,0.4592,0.45466,0.4077,0.43679,0.45885,0.42144,0.39967,0.45229,0.40951,0.43863,0.49185,0.42264,0.414,0.40936,0.45065,0.43223,0.43209,0.41951,0.45507,0.44351,0.4211,0.45794,0.44491,0.423,0.46069,0.42379,0.44138,0.44919,0.46174,0.42665,0.46531,0.39492,0.43061,0.40648,0.39701,0.42764,0.36727,0.45771,0.41881,0.4214,0.4253,0.47491,0.44003,0.41044,0.38275,0.42866,0.43641,0.40886,0.4453,0.44699,0.45545,0.40119,0.39486,0.42948,0.45134,0.42417,0.3966,0.40171,0.3916,0.4129,0.37664,0.43579,0.40488,0.40103,0.41661,0.40744,0.4122,0.39729,0.39224,0.38645,0.39421,0.37569,0.40489,0.42087,0.39369,0.38325,0.40513,0.36677,0.38681,0.37841,0.37197,0.36035,0.35678,0.36346,0.36818,0.35587,0.37366,0.33254,0.34612,0.3463,0.35032,0.34718,0.34473,0.35699,0.3386,0.35041,0.34381,0.33744,0.33797,0.34119,0.36679,0.33359,0.32337,0.33675,0.33456,0.35144,0.34294,0.35107,0.34271,0.34613,0.33264,0.33413,0.3352,0.34578,0.32663,0.33931,0.32666,0.32799,0.32975,0.32005,0.33056,0.31959,0.33639,0.32941,0.32045,0.33464,0.31415
"98",0.49283,0.47419,0.43654,0.47271,0.43738,0.43537,0.4209,0.43289,0.41412,0.49414,0.44436,0.43919,0.46614,0.50361,0.47362,0.46978,0.4225,0.45055,0.47344,0.4354,0.41424,0.46835,0.42389,0.4549,0.50776,0.43815,0.42912,0.42387,0.46711,0.4463,0.447,0.43414,0.47132,0.45887,0.43593,0.47343,0.46163,0.43861,0.4771,0.43943,0.45763,0.46433,0.47811,0.44171,0.48158,0.4103,0.44574,0.4227,0.41153,0.4437,0.38115,0.47445,0.43515,0.43705,0.44253,0.49197,0.45643,0.42696,0.39796,0.44452,0.45381,0.42553,0.46221,0.46366,0.47218,0.4179,0.4106,0.4471,0.46802,0.44113,0.41323,0.41821,0.4086,0.43056,0.39347,0.45405,0.42289,0.41806,0.43505,0.4252,0.42987,0.41498,0.41086,0.40456,0.41223,0.39392,0.42322,0.43931,0.41246,0.4008,0.42428,0.38469,0.40484,0.39646,0.39004,0.37751,0.37448,0.38174,0.38681,0.37406,0.39263,0.34979,0.36385,0.36439,0.36849,0.36514,0.36318,0.37581,0.3572,0.36972,0.36307,0.35679,0.35703,0.36053,0.38734,0.35249,0.34211,0.35673,0.3545,0.37272,0.36389,0.37273,0.36367,0.36781,0.35362,0.35578,0.35726,0.36819,0.34885,0.36219,0.34921,0.35087,0.35307,0.34274,0.35436,0.34304,0.36135,0.35375,0.3448,0.35978,0.33858
"99",0.50732,0.48985,0.44989,0.48683,0.45065,0.44966,0.43423,0.44724,0.42796,0.50922,0.45865,0.45263,0.48073,0.51847,0.48744,0.48425,0.43693,0.46386,0.48739,0.44898,0.42849,0.4837,0.43791,0.47053,0.52264,0.45317,0.44381,0.43802,0.48282,0.45992,0.46141,0.44836,0.48682,0.47363,0.45032,0.48822,0.47762,0.45373,0.4927,0.45458,0.47323,0.47886,0.49367,0.45629,0.49702,0.42534,0.46036,0.43848,0.42574,0.4592,0.39486,0.49037,0.45096,0.4522,0.45912,0.50803,0.47217,0.44299,0.41291,0.45983,0.47048,0.44171,0.47837,0.47959,0.48811,0.43416,0.42599,0.46404,0.48392,0.45749,0.42946,0.43429,0.4252,0.44764,0.40999,0.47152,0.44034,0.43463,0.45283,0.44242,0.44697,0.4322,0.42898,0.42224,0.42979,0.41179,0.44098,0.45706,0.43072,0.41797,0.44281,0.40231,0.42245,0.41413,0.40778,0.39444,0.39195,0.39972,0.4051,0.39202,0.4112,0.36694,0.38141,0.38229,0.38645,0.38292,0.38144,0.39436,0.37566,0.38878,0.38212,0.37597,0.37593,0.37969,0.40748,0.37127,0.36079,0.37654,0.3743,0.39369,0.3846,0.39406,0.38439,0.38919,0.37444,0.37725,0.37912,0.39027,0.37094,0.3848,0.37163,0.37359,0.3762,0.36534,0.37795,0.36639,0.38599,0.37788,0.36903,0.38462,0.36296
"100",0.52096,0.50466,0.46283,0.50029,0.4635,0.46348,0.44722,0.46113,0.44146,0.52337,0.47242,0.46563,0.49465,0.53235,0.50061,0.49805,0.45094,0.4767,0.50069,0.46213,0.44237,0.49828,0.45154,0.48547,0.53649,0.46765,0.45804,0.45176,0.49775,0.47307,0.47528,0.46212,0.50152,0.48776,0.46423,0.50227,0.49283,0.46829,0.50744,0.46917,0.48811,0.49273,0.50836,0.47034,0.51158,0.43999,0.47443,0.45375,0.4396,0.47409,0.40836,0.50542,0.46619,0.46681,0.47502,0.52304,0.4872,0.45847,0.42752,0.47454,0.48637,0.45735,0.49373,0.49474,0.50318,0.44992,0.44097,0.48021,0.49901,0.47318,0.4452,0.44986,0.44132,0.46407,0.42612,0.48812,0.45717,0.45066,0.46987,0.45901,0.46341,0.44885,0.44651,0.43939,0.44678,0.42919,0.45808,0.47404,0.44835,0.43467,0.4606,0.41953,0.43953,0.43134,0.42508,0.41104,0.4091,0.41732,0.42294,0.40962,0.42928,0.38392,0.39869,0.39992,0.4041,0.40041,0.39942,0.41253,0.39386,0.40748,0.40086,0.39487,0.39456,0.39855,0.42707,0.38981,0.3793,0.39605,0.3938,0.41417,0.40491,0.41488,0.40472,0.41011,0.39493,0.39835,0.40057,0.41186,0.3927,0.40693,0.39369,0.39593,0.39891,0.38766,0.4011,0.38942,0.41006,0.40154,0.39288,0.40889,0.38702
"101",0.53374,0.51861,0.47532,0.51305,0.47591,0.47679,0.45983,0.47452,0.45457,0.53657,0.48564,0.47818,0.50787,0.54522,0.51312,0.51113,0.4645,0.48904,0.51332,0.47483,0.45584,0.51208,0.46473,0.49967,0.5493,0.48156,0.47176,0.46506,0.51185,0.48571,0.48857,0.47538,0.51539,0.50121,0.47763,0.51555,0.50723,0.48226,0.5213,0.48316,0.50224,0.50593,0.52218,0.48383,0.52525,0.4542,0.48792,0.46846,0.45307,0.48832,0.42161,0.51957,0.48079,0.48083,0.49017,0.53699,0.50147,0.47335,0.44174,0.48861,0.50142,0.47237,0.50825,0.50907,0.51736,0.4651,0.45547,0.49556,0.51325,0.48815,0.4604,0.46488,0.45689,0.47978,0.4418,0.50379,0.47329,0.4661,0.48609,0.4749,0.47915,0.46488,0.46336,0.45594,0.46312,0.44604,0.47445,0.49017,0.46529,0.45083,0.47759,0.43628,0.45601,0.44799,0.44187,0.42725,0.42583,0.43442,0.44026,0.42679,0.44677,0.40063,0.41562,0.41716,0.42135,0.41753,0.417,0.43021,0.41169,0.4257,0.41916,0.41337,0.4128,0.41697,0.44597,0.408,0.39752,0.41512,0.41288,0.43402,0.42468,0.43505,0.4245,0.43041,0.41496,0.41892,0.42147,0.43277,0.41395,0.42841,0.41522,0.4177,0.42101,0.40948,0.42358,0.41192,0.43331,0.4245,0.41612,0.43235,0.41052
"102",0.54565,0.53168,0.48735,0.52511,0.48786,0.48956,0.47202,0.48738,0.46727,0.54882,0.49828,0.49024,0.52037,0.55712,0.52495,0.52349,0.47756,0.50086,0.52526,0.48705,0.46887,0.52506,0.47744,0.51311,0.5611,0.49484,0.48493,0.47788,0.52511,0.49782,0.50126,0.48811,0.52842,0.51396,0.49047,0.52806,0.52079,0.49561,0.53426,0.49652,0.51561,0.51842,0.5351,0.49673,0.53802,0.46791,0.50079,0.48256,0.46609,0.50187,0.43456,0.5328,0.49472,0.49423,0.50453,0.54989,0.51496,0.48758,0.45554,0.50201,0.51561,0.48674,0.52191,0.52254,0.53065,0.47965,0.46946,0.51007,0.52661,0.50237,0.475,0.47929,0.47186,0.49472,0.45695,0.5185,0.48866,0.48088,0.50144,0.49005,0.49412,0.48021,0.47946,0.47182,0.47877,0.46226,0.49003,0.50541,0.48145,0.46638,0.4937,0.45247,0.47183,0.46401,0.45806,0.44299,0.44207,0.45096,0.45695,0.44344,0.46357,0.417,0.43211,0.43394,0.4381,0.43418,0.4341,0.44732,0.42906,0.44334,0.43692,0.43136,0.43055,0.43487,0.4641,0.42574,0.41535,0.43364,0.43143,0.45312,0.44377,0.45443,0.44362,0.44995,0.43438,0.43882,0.44164,0.45286,0.43452,0.44905,0.43605,0.43874,0.44231,0.43063,0.44521,0.43368,0.45554,0.44656,0.43853,0.45478,0.43323
"103",0.55672,0.54387,0.49888,0.53647,0.49932,0.50177,0.48379,0.49968,0.47952,0.56016,0.51032,0.50179,0.53216,0.56806,0.53611,0.53512,0.4901,0.51214,0.5365,0.49877,0.48142,0.53723,0.48967,0.52578,0.57192,0.50749,0.49754,0.49019,0.53752,0.50938,0.51334,0.50029,0.5406,0.52601,0.50274,0.53979,0.5335,0.50831,0.54634,0.50922,0.52818,0.53021,0.54713,0.50901,0.54989,0.4811,0.51302,0.49603,0.47866,0.51471,0.44718,0.54513,0.50795,0.50699,0.51808,0.56176,0.52766,0.50113,0.46887,0.51471,0.52891,0.50042,0.5347,0.53517,0.54304,0.49355,0.48289,0.52369,0.53911,0.5158,0.48897,0.49305,0.48619,0.50886,0.47154,0.53224,0.50323,0.49498,0.51589,0.50441,0.50829,0.49481,0.49475,0.48698,0.49366,0.47779,0.50478,0.51972,0.49679,0.48127,0.50889,0.46804,0.48693,0.47935,0.47359,0.4582,0.45776,0.46687,0.47295,0.45949,0.47963,0.43295,0.44809,0.45017,0.45428,0.4503,0.45064,0.46377,0.44588,0.46032,0.45406,0.44875,0.44772,0.45215,0.48135,0.44292,0.4327,0.45151,0.44934,0.47135,0.46209,0.47292,0.46195,0.46862,0.45307,0.45792,0.46096,0.47199,0.45428,0.46874,0.45603,0.45888,0.46266,0.45096,0.46582,0.45453,0.47658,0.46756,0.45993,0.47601,0.45497
"104",0.56696,0.55519,0.50991,0.54712,0.51028,0.5134,0.4951,0.5114,0.49129,0.57059,0.52175,0.51283,0.54321,0.57809,0.54658,0.54603,0.50209,0.52287,0.54705,0.50996,0.49346,0.54859,0.50137,0.53766,0.5818,0.51948,0.50955,0.50198,0.54908,0.52038,0.52478,0.5119,0.55195,0.53735,0.51442,0.55074,0.54536,0.52034,0.55754,0.52126,0.53997,0.54128,0.55828,0.52067,0.56088,0.49374,0.52461,0.50884,0.49073,0.52683,0.45945,0.55655,0.52047,0.51909,0.5308,0.57263,0.53955,0.51398,0.48171,0.52671,0.54133,0.51339,0.54662,0.54694,0.55454,0.50676,0.49575,0.53644,0.55073,0.52844,0.50227,0.50614,0.49983,0.52218,0.48551,0.54501,0.51697,0.50837,0.52942,0.51795,0.52163,0.50865,0.50921,0.50137,0.50776,0.49259,0.51867,0.5331,0.51127,0.49546,0.52313,0.48294,0.50127,0.49397,0.48842,0.47283,0.47283,0.48208,0.48821,0.47489,0.49489,0.44841,0.46349,0.4658,0.46983,0.46581,0.46654,0.47951,0.46208,0.47655,0.47049,0.46545,0.46422,0.46872,0.49767,0.45947,0.44948,0.46863,0.46651,0.48864,0.47954,0.49041,0.47941,0.48633,0.47094,0.47611,0.47933,0.49008,0.47311,0.48735,0.47504,0.478,0.48193,0.47034,0.4853,0.47435,0.49631,0.48736,0.48018,0.49591,0.47558
"105",0.5764,0.56566,0.52043,0.55708,0.52073,0.52445,0.50594,0.52254,0.50258,0.58016,0.53257,0.52333,0.55356,0.58723,0.55639,0.55621,0.51352,0.53305,0.55693,0.52063,0.50498,0.55915,0.51255,0.54877,0.59078,0.53082,0.52096,0.51323,0.55982,0.53082,0.53558,0.52294,0.56246,0.54798,0.5255,0.56093,0.55638,0.53171,0.56789,0.53261,0.55097,0.55165,0.56858,0.53169,0.57102,0.50581,0.53554,0.52096,0.5023,0.53822,0.47133,0.5671,0.53225,0.53051,0.54269,0.58254,0.55065,0.52611,0.49401,0.53799,0.55287,0.52563,0.55768,0.55787,0.56517,0.51927,0.508,0.54831,0.5615,0.54028,0.51489,0.51855,0.51277,0.53466,0.49884,0.55681,0.52987,0.52101,0.54204,0.53067,0.53415,0.52169,0.52281,0.51496,0.52105,0.50662,0.53169,0.54555,0.52487,0.50892,0.53642,0.49713,0.51482,0.50782,0.5025,0.48683,0.48724,0.49655,0.50268,0.48958,0.50931,0.46333,0.47826,0.48076,0.4847,0.48068,0.48176,0.49448,0.47759,0.492,0.48615,0.4814,0.48,0.48453,0.51301,0.47533,0.46561,0.48493,0.48288,0.50493,0.49604,0.50686,0.49594,0.503,0.4879,0.49332,0.49666,0.50706,0.49091,0.50482,0.49298,0.49602,0.50004,0.48867,0.50355,0.49303,0.51464,0.50587,0.49917,0.51439,0.49494
"106",0.58508,0.57531,0.53044,0.56636,0.53067,0.5349,0.51631,0.53309,0.51337,0.5889,0.54276,0.53331,0.5632,0.59555,0.56555,0.5657,0.52439,0.54269,0.56613,0.53077,0.51598,0.56894,0.52319,0.55911,0.59893,0.54149,0.53176,0.52392,0.56975,0.54069,0.54575,0.5334,0.57218,0.55791,0.53598,0.57038,0.56658,0.5424,0.57742,0.54329,0.56121,0.56133,0.57805,0.54208,0.58033,0.51729,0.54583,0.5324,0.51334,0.54889,0.4828,0.5768,0.54331,0.54126,0.55376,0.59154,0.56097,0.53752,0.50577,0.54857,0.56355,0.53714,0.56791,0.56798,0.57496,0.53105,0.51963,0.55931,0.57144,0.55132,0.52681,0.53025,0.52499,0.54632,0.5115,0.56768,0.54192,0.53291,0.55374,0.54256,0.54583,0.53394,0.53553,0.52775,0.53352,0.51986,0.54383,0.55708,0.53758,0.52164,0.54875,0.51057,0.52757,0.52088,0.51582,0.50018,0.50095,0.51026,0.51634,0.50354,0.52287,0.47766,0.49236,0.49502,0.49885,0.49485,0.49623,0.50864,0.49237,0.50661,0.50101,0.49655,0.49501,0.49953,0.52734,0.49044,0.48104,0.50037,0.4984,0.52017,0.51156,0.52223,0.51147,0.51861,0.5039,0.50948,0.51291,0.52289,0.50763,0.5211,0.5098,0.51287,0.51693,0.50586,0.52052,0.51049,0.53154,0.52302,0.51683,0.53143,0.51297
"107",0.59303,0.58417,0.53992,0.57499,0.5401,0.54476,0.52619,0.54304,0.52365,0.59687,0.55236,0.54276,0.57216,0.60309,0.57407,0.57451,0.53468,0.55177,0.5747,0.54037,0.52643,0.57797,0.53328,0.5687,0.60629,0.5515,0.54195,0.53407,0.5789,0.55001,0.5553,0.54327,0.58113,0.56716,0.54586,0.57912,0.57599,0.55243,0.58615,0.5533,0.57069,0.57034,0.58674,0.55185,0.58886,0.52818,0.55548,0.54316,0.52385,0.55886,0.49384,0.58568,0.55366,0.55135,0.56403,0.59969,0.57053,0.54821,0.51697,0.55846,0.57339,0.54792,0.57733,0.57731,0.58394,0.54212,0.53064,0.56947,0.58059,0.56159,0.53802,0.54125,0.53649,0.55715,0.52348,0.57764,0.55315,0.54407,0.56455,0.55364,0.5567,0.5454,0.54739,0.53972,0.54517,0.53229,0.55511,0.5677,0.5494,0.53359,0.56015,0.52326,0.53951,0.53316,0.52835,0.51285,0.51394,0.52318,0.52918,0.51673,0.53557,0.49137,0.50576,0.50855,0.51225,0.50829,0.50995,0.52198,0.50638,0.52036,0.51502,0.51085,0.5092,0.51368,0.54067,0.50476,0.49572,0.51491,0.51302,0.53435,0.52607,0.5365,0.526,0.53312,0.5189,0.52457,0.52803,0.53754,0.52322,0.53616,0.52546,0.52853,0.53256,0.52189,0.53618,0.52669,0.547,0.53882,0.53312,0.54699,0.52964
"108",0.60029,0.59228,0.54889,0.58298,0.54902,0.55404,0.53559,0.55242,0.53343,0.60411,0.56135,0.55168,0.58046,0.60991,0.58198,0.58266,0.5444,0.56032,0.58264,0.54944,0.53634,0.58629,0.54283,0.57758,0.61292,0.56087,0.55154,0.54366,0.5873,0.55877,0.56423,0.55257,0.58935,0.57576,0.55515,0.58718,0.58465,0.5618,0.59414,0.56265,0.57946,0.5787,0.59468,0.56099,0.59665,0.53846,0.56451,0.55323,0.53383,0.56813,0.50445,0.59381,0.5633,0.56079,0.57352,0.60705,0.57936,0.55819,0.52761,0.56767,0.58244,0.55799,0.58598,0.58588,0.59216,0.55249,0.54102,0.57882,0.58898,0.5711,0.54854,0.55155,0.54726,0.56719,0.53478,0.58674,0.56355,0.55449,0.57449,0.56391,0.56677,0.55607,0.55839,0.55089,0.55601,0.54391,0.56555,0.57747,0.56036,0.54479,0.57064,0.53518,0.55066,0.54464,0.54009,0.52483,0.5262,0.53531,0.54118,0.52915,0.5474,0.50441,0.51844,0.52132,0.52488,0.521,0.52288,0.53449,0.51961,0.53325,0.52818,0.52431,0.52256,0.52697,0.553,0.51828,0.50961,0.52853,0.52673,0.54747,0.53956,0.54967,0.5395,0.54654,0.53288,0.53858,0.54203,0.55104,0.53767,0.55001,0.53995,0.54297,0.54694,0.53674,0.55054,0.54162,0.56104,0.55325,0.54805,0.56113,0.54492
"109",0.60691,0.59969,0.55736,0.59037,0.55744,0.56275,0.54451,0.56122,0.54269,0.61067,0.56976,0.56008,0.58813,0.61606,0.58931,0.59018,0.55356,0.56835,0.58998,0.558,0.54571,0.59393,0.55185,0.58577,0.61888,0.56961,0.56053,0.55271,0.59501,0.56699,0.57257,0.5613,0.59687,0.58372,0.56386,0.59459,0.59259,0.57054,0.60142,0.57137,0.58753,0.58643,0.60193,0.56954,0.60375,0.54816,0.57292,0.56264,0.54327,0.57673,0.5146,0.6012,0.57226,0.56959,0.58227,0.61366,0.5875,0.56748,0.53768,0.57622,0.59072,0.56736,0.59389,0.59373,0.59965,0.56215,0.55079,0.58739,0.59665,0.57989,0.55837,0.56118,0.55733,0.57646,0.54538,0.59503,0.57316,0.5642,0.58361,0.5734,0.57607,0.56598,0.56855,0.56127,0.56607,0.55474,0.57517,0.5864,0.57047,0.55525,0.58026,0.54634,0.56101,0.55535,0.55106,0.53611,0.53773,0.54665,0.55236,0.54079,0.55838,0.51678,0.53039,0.53334,0.53674,0.53295,0.53502,0.54616,0.53203,0.54526,0.54047,0.53689,0.53508,0.53939,0.56435,0.53096,0.52271,0.54122,0.53952,0.55956,0.55204,0.56178,0.55199,0.55888,0.54585,0.55151,0.55491,0.56339,0.55099,0.56268,0.55327,0.55622,0.56008,0.5504,0.56362,0.5553,0.57371,0.56635,0.56164,0.57388,0.55885
